#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 10 07 01 50 176  3.3  3.9  1.91 11.43  8.19 303 1017.2  14.8  15.4 999.0 99.0 99.00
2010 10 07 02 50 162  2.9  3.8  1.83 11.43  8.14 296 1017.5  14.9  15.3 999.0 99.0 99.00
2010 10 07 03 50 170  2.2  3.3  1.69 11.43  8.45 281 1018.2  14.9  15.1 999.0 99.0 99.00
2010 10 07 04 50  97  2.2  3.3  1.94 11.43  8.92 293 1018.4  14.7  15.0 999.0 99.0 99.00
2010 10 07 05 50 120  3.9  5.2  1.92 11.43  8.82 294 1018.6  15.0  15.2 999.0 99.0 99.00
2010 10 07 06 50 121  2.4  3.3  1.64 10.81  8.71 278 1018.8  14.4  15.2 999.0 99.0 99.00
2010 10 07 07 50 124  2.6  3.4  1.58 10.81  8.68 291 1018.8  14.9  15.0 999.0 99.0 99.00
2010 10 07 08 50 120  2.3  3.1  1.49 10.00  8.46 295 1018.9  14.9  15.1 999.0 99.0 99.00
2010 10 07 09 50  50  3.9  4.6  1.41 10.81  8.33 300 1018.9  14.4  15.2 999.0 99.0 99.00
2010 10 07 10 50  63  3.4  4.1  1.47 10.00  8.27 298 1018.7  14.1  15.2 999.0 99.0 99.00
2010 10 07 11 50  76  2.7  3.5  1.39 10.00  8.27 299 1019.2  14.9  15.3 999.0 99.0 99.00
2010 10 07 12 50 104  2.2  3.0  1.39 10.81  7.95 295 1019.5  15.0  15.3 999.0 99.0 99.00
2010 10 07 13 50 119  1.9  2.5  1.27 10.81  7.63 303 1019.8  14.7  15.3 999.0 99.0 99.00
2010 10 07 14 50 106  2.8  3.5  1.35 10.00  7.90 297 1020.0  14.5  15.2 999.0 99.0 99.00
2010 10 07 15 50  34  1.6  2.0  1.43 10.81  8.30 298 1021.3  14.7  15.3 999.0 99.0 99.00
2010 10 07 16 50  71  2.1  2.7  1.32  9.09  8.31 302 1021.4  14.7  15.3 999.0 99.0 99.00
2010 10 07 17 50  57  0.9  1.5  1.31 10.00  8.25 289 1021.8  15.3  15.5 999.0 99.0 99.00
2010 10 07 18 50  63  1.2  1.6  1.13  9.09  7.79 294 1021.8  15.1  15.7 999.0 99.0 99.00
2010 10 07 19 50 312  1.0  1.4  1.10 10.00  7.81 302 1021.2  15.7  16.2 999.0 99.0 99.00
2010 10 07 21 50 272  3.0  3.6  1.21 10.00  8.28 293 1020.9  16.2  16.5 999.0 99.0 99.00
2010 10 07 22 50 272  3.8  4.5 99.00 99.00 99.00 999 1021.0  16.0  16.5 999.0 99.0 99.00
2010 10 07 23 50 306  3.2  3.8  1.15 10.00  7.87 294 1020.8  16.1  16.3 999.0 99.0 99.00
2010 10 08 00 50 326  4.1  5.0  1.12 10.00  7.95 295 1020.6  16.0  15.9 999.0 99.0 99.00
2010 10 08 01 50 320  3.5  4.3  1.27 14.81  8.26 228 1020.7  15.5  15.6 999.0 99.0 99.00
2010 10 08 02 50 330  4.2  5.1  1.18 10.00  7.91 305 1021.0  15.4  15.5 999.0 99.0 99.00
2010 10 08 03 50 336  5.1  6.1  1.27 10.00  8.15 296 1021.1  15.3  15.7 999.0 99.0 99.00
2010 10 08 04 50 340  5.5  6.7  1.37 13.79  8.14 219 1020.9  15.2  15.4 999.0 99.0 99.00
2010 10 08 05 50 341  6.1  7.2  1.17 10.81  7.17 298 1020.6  15.1  15.2 999.0 99.0 99.00
2010 10 08 06 50 330  5.1  6.3  1.18 10.81  7.43 292 1020.4  15.2  14.9 999.0 99.0 99.00
2010 10 08 07 50 319  6.0  7.1  1.08  9.09  6.45 281 1020.0  15.1  15.0 999.0 99.0 99.00
2010 10 08 08 50 326  6.9  8.3  1.09 10.81  6.36 274 1019.9  15.0  14.9 999.0 99.0 99.00
2010 10 08 09 50 330  7.5  8.7  1.12 10.81  5.61 298 1019.6  15.1  14.8 999.0 99.0 99.00
2010 10 08 10 50 348  6.9  8.6  1.21 13.79  5.34 222 1019.4  14.9  14.8 999.0 99.0 99.00
2010 10 08 11 50 356  6.8  8.1  1.29 13.79  5.39 293 1019.6  14.9  14.8 999.0 99.0 99.00
2010 10 08 12 50   3  6.3  7.7  1.29 13.79  5.33 335 1019.7  14.8  14.7 999.0 99.0 99.00
2010 10 08 13 50  20  4.6  5.9  1.09 13.79  5.70 209 1019.8  14.2  14.6 999.0 99.0 99.00
2010 10 08 14 50  96  1.6  2.0  1.16 13.79  6.32 226 1020.2  13.7  14.6 999.0 99.0 99.00
2010 10 08 15 50  80  1.3  2.0  1.39 12.90  7.28 271 1020.6  13.8  14.5 999.0 99.0 99.00
2010 10 08 16 50 295  0.7  1.1  1.19 12.90  6.74 245 1020.8  13.9  14.6 999.0 99.0 99.00
2010 10 08 17 50 290  0.9  1.7  1.16 10.00  6.66 290 1021.0  14.4  14.9 999.0 99.0 99.00
2010 10 08 18 50 280  2.5  2.9  1.13 10.00  6.74 289 1020.9  15.4  15.3 999.0 99.0 99.00
2010 10 08 19 50 314  6.0  7.1  1.05 11.43  6.84 294 1020.7  16.3  15.3 999.0 99.0 99.00
2010 10 08 20 50 305  6.9  8.2  1.05 10.00  6.20 290 1020.0  16.4  15.3 999.0 99.0 99.00
2010 10 08 21 50 307  6.9  7.9  1.01  9.09  5.34 291 1019.5  16.3  15.3 999.0 99.0 99.00
2010 10 08 22 50 309  7.2  8.8  1.16 12.12  5.64 294 1019.4  16.2  15.3 999.0 99.0 99.00
2010 10 08 23 50 317  7.6  9.0  1.23 11.43  5.33 295 1019.2  16.2  15.3 999.0 99.0 99.00
2010 10 09 00 50 321  7.9  9.1  1.14 10.00  4.83 296 1019.2  16.0  15.2 999.0 99.0 99.00
2010 10 09 01 50 325  9.3 11.5  1.22 13.79  4.75 316 1019.5  15.7  15.0 999.0 99.0 99.00
2010 10 09 02 50 326  9.5 11.7  1.39 10.81  4.90 281 1019.8  15.2  14.8 999.0 99.0 99.00
2010 10 09 03 50 329  9.7 11.7  1.47 11.43  4.97 281 1020.2  15.0  14.7 999.0 99.0 99.00
2010 10 09 04 50 328  9.3 11.2  1.55 10.81  4.99 305 1020.4  14.8  14.6 999.0 99.0 99.00
2010 10 09 05 50 333  8.3 10.0  1.74 11.43  5.15 301 1020.3  14.8  14.5 999.0 99.0 99.00
2010 10 09 06 50 339  7.9 10.0  1.69  5.88  5.23 304 1020.1  14.7  14.6 999.0 99.0 99.00
2010 10 09 07 50 334  8.3  9.5  1.55  5.88  5.11 304 1019.6  14.8  14.7 999.0 99.0 99.00
2010 10 09 08 50 334  8.0  9.5  1.45  6.25  5.23 301 1019.8  14.9  14.7 999.0 99.0 99.00
2010 10 09 09 50 332  8.3  9.8  1.43  5.56  5.10 307 1019.9  14.9  14.7 999.0 99.0 99.00
2010 10 09 10 50 334  8.3  9.4  1.38  6.25  5.06 299 1019.5  15.1  14.7 999.0 99.0 99.00
2010 10 09 11 50 333  8.8 10.1  1.35 12.12  5.09 290 1019.8  15.2  14.7 999.0 99.0 99.00
2010 10 09 12 50 336  8.2  9.6  1.35 11.43  5.13 303 1020.1  15.2  14.6 999.0 99.0 99.00
2010 10 09 13 50 335  8.1  9.6  1.40 10.81  5.14 298 1020.1  15.2  14.6 999.0 99.0 99.00
2010 10 09 14 50 330  7.3  8.4  1.32 10.81  5.13 295 1020.1  15.3  14.5 999.0 99.0 99.00
2010 10 09 15 50 332  6.5  7.5  1.32 10.00  5.03 295 1020.6  15.6  14.4 999.0 99.0 99.00
2010 10 09 16 50 338  5.8  6.9  1.39 11.43  5.29 297 1020.9  15.7  14.4 999.0 99.0 99.00
2010 10 09 17 50 326  6.2  7.4  1.29 11.43  5.48 277 1020.8  16.2  14.5 999.0 99.0 99.00
2010 10 09 18 50 319  7.3  8.2  1.32 10.00  5.80 283 1020.5  16.5  14.6 999.0 99.0 99.00
2010 10 09 19 50 324  8.2  9.6  1.26 10.81  5.27 293 1019.8  16.8  14.8 999.0 99.0 99.00
2010 10 09 20 50 316  8.7 10.0  1.28 10.81  5.12 298 1019.3  16.3  15.0 999.0 99.0 99.00
2010 10 09 21 50 322  9.5 11.0  1.25  9.09  4.77 286 1018.5  16.5  15.0 999.0 99.0 99.00
2010 10 09 22 50 307  8.0  9.7  1.28 10.81  4.52 300 1018.4  16.4  15.0 999.0 99.0 99.00
2010 10 09 23 50 325  9.8 11.7  1.37  4.55  4.40 307 1017.9  16.1  15.0 999.0 99.0 99.00
2010 10 10 00 50 328 10.4 12.3  1.46  4.76  4.51 307 1017.8  15.8  14.9 999.0 99.0 99.00
2010 10 10 01 50 329 10.4 12.6  1.41  9.09  4.50 299 1018.0  15.7  14.8 999.0 99.0 99.00
2010 10 10 02 50 332  9.3 11.8  1.64  5.56  4.72 308 1018.3  15.5  14.7 999.0 99.0 99.00
2010 10 10 03 50 321  7.8  9.6  1.53  6.25  4.94 308 1018.6  15.4  14.6 999.0 99.0 99.00
2010 10 10 04 50 325  8.7  9.9  1.59  5.88  5.13 310 1018.7  15.5  14.5 999.0 99.0 99.00
2010 10 10 05 50 338  7.6  9.0  1.63  6.25  5.42 312 1018.7  15.5  14.5 999.0 99.0 99.00
2010 10 10 06 50 312  7.3  8.3  1.67  7.14  5.63 310 1018.5  15.4  14.4 999.0 99.0 99.00
2010 10 10 07 50 324  7.7  8.6  1.60  6.67  5.59 317 1018.0  15.7  14.2 999.0 99.0 99.00
2010 10 10 08 50 331  7.2  8.4  1.58  7.14  5.87 312 1017.8  16.0  14.3 999.0 99.0 99.00
2010 10 10 09 50 330  7.6  8.7  1.57  6.67  5.91 313 1017.5  15.9  14.4 999.0 99.0 99.00
2010 10 10 10 50 337  7.7  8.8  1.65  7.14  5.82 304 1017.1  15.9  14.5 999.0 99.0 99.00
2010 10 10 11 50 331  7.5  9.3  1.77  7.14  5.97 301 1017.0  15.4  14.5 999.0 99.0 99.00
2010 10 10 12 50 333  6.9  8.8  1.81  6.67  6.12 298 1016.9  15.3  14.6 999.0 99.0 99.00
2010 10 10 13 50 334  6.7  7.7  1.96  9.09  6.17 295 1016.9  15.5  14.6 999.0 99.0 99.00
2010 10 10 14 50 338  6.5  7.7  2.02 10.00  6.40 286 1017.0  15.3  14.6 999.0 99.0 99.00
2010 10 10 15 50 337  6.8  8.1  2.09 11.43  6.38 275 1017.2  15.5  14.6 999.0 99.0 99.00
2010 10 10 16 50 323  7.2  9.1  2.15  8.33  6.22 288 1017.3  14.9  14.6 999.0 99.0 99.00
2010 10 10 17 50 323  8.7 10.4  2.21  7.14  6.23 291 1017.0  14.3  14.6 999.0 99.0 99.00
2010 10 10 18 50 322  8.4 10.4  2.11  7.69  5.86 281 1016.5  14.4  14.7 999.0 99.0 99.00
2010 10 10 19 50 322  8.0  9.7  2.07 10.81  5.87 285 1016.1  14.6  14.8 999.0 99.0 99.00
2010 10 10 20 50 317  8.6 10.7  2.14 10.00  5.97 286 1015.1  14.9  14.8 999.0 99.0 99.00
2010 10 10 21 50 318  9.3 10.9  2.20 13.79  6.05 302 1014.4  15.0  14.8 999.0 99.0 99.00
2010 10 10 22 50 316  9.4 10.9  2.44 13.79  6.30 318 1014.0  15.1  14.8 999.0 99.0 99.00
2010 10 10 23 50 320  9.4 11.8  2.55 10.00  6.50 293 1013.5  15.1  14.8 999.0 99.0 99.00
2010 10 11 00 50 324  9.5 11.1  2.81 12.90  6.76 302 1013.1  15.2  14.8 999.0 99.0 99.00
2010 10 11 01 50 328  8.7 10.4  2.72 10.81  6.71 295 1013.0  15.2  14.7 999.0 99.0 99.00
2010 10 11 02 50 334  8.4 10.8  2.67 12.90  6.70 298 1013.3  15.1  14.7 999.0 99.0 99.00
2010 10 11 03 50 346  6.8  8.3  2.69 12.12  6.84 293 1013.5  15.1  14.6 999.0 99.0 99.00
2010 10 11 04 50 336  7.6  9.0  2.88 12.12  7.20 296 1013.4  14.9  14.5 999.0 99.0 99.00
2010 10 11 05 50 340  7.0  8.4  2.89 12.12  7.43 298 1013.6  14.8  14.4 999.0 99.0 99.00
2010 10 11 06 50 338  6.7  9.1  2.90 11.43  7.52 302 1013.4  14.5  14.4 999.0 99.0 99.00
2010 10 11 07 50 330  9.9 12.4  2.78 11.43  6.95 290 1012.8  13.8  14.3 999.0 99.0 99.00
2010 10 11 08 50 331  9.5 11.1  2.67 11.43  6.87 289 1012.5  13.6  14.1 999.0 99.0 99.00
2010 10 11 09 50 329  8.9 10.6  2.56 11.43  6.66 284 1012.3  14.4  14.3 999.0 99.0 99.00
2010 10 11 10 50 328  8.8 10.9  2.64 11.43  6.58 301 1012.1  14.5  14.4 999.0 99.0 99.00
2010 10 11 11 50 329  8.7 10.6  2.44 11.43  6.56 299 1012.0  14.4  14.4 999.0 99.0 99.00
2010 10 11 12 50 326  9.3 11.3  2.51 11.43  6.45 295 1012.0  14.3  14.3 999.0 99.0 99.00
2010 10 11 13 50 324  9.2 11.0  2.72 10.81  6.67 298 1012.0  14.3  14.2 999.0 99.0 99.00
2010 10 11 14 50 328  8.2 10.1  2.67 11.43  6.76 298 1012.3  14.4  14.2 999.0 99.0 99.00
2010 10 11 15 50 347  4.6  6.1  2.46 10.81  6.57 288 1013.1  14.6  14.1 999.0 99.0 99.00
2010 10 11 16 50 359  3.1  4.3  2.60 10.00  6.98 293 1013.3  14.8  14.1 999.0 99.0 99.00
2010 10 11 17 50 359  1.6  2.4  2.87 10.81  7.48 298 1013.5  14.9  14.3 999.0 99.0 99.00
2010 10 11 18 50 247  0.9  1.7  2.96 10.00  7.28 291 1013.2  15.1  14.5 999.0 99.0 99.00
2010 10 11 19 50 224  1.1  1.7  2.78 10.81  7.59 294 1012.9  15.3  14.6 999.0 99.0 99.00
2010 10 11 20 50 292  2.6  3.7  2.71 11.43  7.81 292 1012.1  15.5  14.8 999.0 99.0 99.00
2010 10 11 21 50 247  1.3  2.3  3.42 10.81  8.73 302 1011.8  15.8  14.8 999.0 99.0 99.00
2010 10 11 22 50 240  1.4  2.2  3.57 11.43  8.56 299 1011.7  15.7  14.8 999.0 99.0 99.00
2010 10 11 23 50 236  2.9  3.7  3.63 11.43  8.96 309 1011.7  15.7  15.0 999.0 99.0 99.00
2010 10 12 00 50 230  2.1  2.8  3.06 11.43  8.34 310 1011.8  15.7  15.4 999.0 99.0 99.00
2010 10 12 01 50 228  2.4  3.2  3.22 11.43  8.36 302 1012.0  15.4  15.1 999.0 99.0 99.00
2010 10 12 02 50 262  1.7  2.8  2.92 10.81  8.08 318 1012.4  15.4  15.1 999.0 99.0 99.00
2010 10 12 03 50 267  0.2  1.1  3.37 12.12  8.55 306 1012.6  15.2  15.0 999.0 99.0 99.00
2010 10 12 04 50 323  0.2  0.8  3.22 11.43  8.42 318 1012.8  15.0  14.8 999.0 99.0 99.00
2010 10 12 05 50 241  0.2  1.0  3.01 10.81  8.58 311 1012.9  15.0  14.9 999.0 99.0 99.00
2010 10 12 06 50 150  2.1  3.7  2.84 12.12  8.35 317 1012.8  14.9  14.8 999.0 99.0 99.00
2010 10 12 07 50 180  6.2  7.7  2.84 12.12  8.35 307 1013.2  14.3  14.5 999.0 99.0 99.00
2010 10 12 08 50 190  6.7  8.0  3.29 12.12  8.99 306 1013.5  14.7  14.3 999.0 99.0 99.00
2010 10 12 09 50 182  7.5  9.2  3.08 12.12  8.36 302 1013.6  15.0  14.1 999.0 99.0 99.00
2010 10 12 10 50 181  6.5  8.6  3.48 11.43  8.80 301 1013.5  14.8  14.0 999.0 99.0 99.00
2010 10 12 11 50 136  2.5  4.1  3.27 10.81  9.02 305 1014.1  14.2  13.7 999.0 99.0 99.00
2010 10 12 12 50 134  0.9  2.5  3.17 12.90  9.19 298 1014.8  14.4  13.7 999.0 99.0 99.00
2010 10 12 13 50  80  3.0  4.1  3.26 11.43  9.16 297 1015.2  13.7  13.9 999.0 99.0 99.00
2010 10 12 14 50  75  2.2  3.2  2.83 12.12  8.67 297 1015.7  13.8  13.9 999.0 99.0 99.00
2010 10 12 15 50  63  3.2  4.3  2.71 10.81  8.50 302 1016.3  13.7  13.7 999.0 99.0 99.00
2010 10 12 16 50  49  1.8  2.9  2.67 11.43  8.49 303 1016.6  13.8  13.7 999.0 99.0 99.00
2010 10 12 17 50  56  2.6  3.3  3.24 11.43  9.12 301 1017.0  13.7  13.8 999.0 99.0 99.00
2010 10 12 18 50  88  1.6  2.5  2.78 10.81  8.61 300 1016.9  13.8  14.0 999.0 99.0 99.00
2010 10 12 19 50 118  1.3  2.4  2.66 10.81  8.64 293 1016.7  14.3  14.4 999.0 99.0 99.00
2010 10 12 20 50 210  1.5  2.3  2.31 11.43  8.75 293 1016.0  14.9  14.9 999.0 99.0 99.00
2010 10 12 21 50 212  2.7  3.5  2.25 11.43  8.53 302 1015.6  15.4  15.2 999.0 99.0 99.00
2010 10 12 22 50 215  1.9  2.8  2.29 10.81  8.80 308 1015.7  15.1  14.8 999.0 99.0 99.00
2010 10 12 23 50 259  1.5  2.5  2.14 10.81  8.60 305 1015.8  14.8  14.5 999.0 99.0 99.00
2010 10 13 00 50 307  1.6  2.5  2.14 10.81  8.63 306 1015.9  14.5  14.5 999.0 99.0 99.00
2010 10 13 01 50 338  1.2  2.8  1.94 11.43  8.45 302 1016.3  14.3  14.5 999.0 99.0 99.00
2010 10 13 02 50  18  1.3  2.0  2.14 10.81  8.65 299 1016.7  14.1  14.6 999.0 99.0 99.00
2010 10 13 03 50 358  2.2  3.0  1.99 10.81  8.30 304 1016.6  14.0  14.5 999.0 99.0 99.00
2010 10 13 04 50  21  1.9  2.8  2.17 10.81  8.54 302 1016.8  13.8  14.2 999.0 99.0 99.00
2010 10 13 05 50   4  2.1  3.1  2.04 10.81  8.29 315 1016.8  13.7  14.3 999.0 99.0 99.00
2010 10 13 06 50 354  2.2  3.4  2.02 10.81  8.48 304 1016.5  13.5  14.0 999.0 99.0 99.00
2010 10 13 07 50 325  2.4  3.5  2.18 10.00  8.71 302 1016.4  13.3  13.9 999.0 99.0 99.00
2010 10 13 08 50 210  1.0  2.2  1.84 11.43  8.85 293 1016.9  13.2  13.9 999.0 99.0 99.00
2010 10 13 09 50 235  1.1  1.6  1.87 11.43  8.75 302 1017.0  13.4  13.5 999.0 99.0 99.00
2010 10 13 10 50 271  2.7  3.5  1.70 10.81  8.57 287 1016.9  13.4  13.4 999.0 99.0 99.00
2010 10 13 11 50 195  1.3  2.5  1.76 11.43  7.97 293 1017.1  13.6  13.5 999.0 99.0 99.00
2010 10 13 12 50 226  0.2  0.6  1.64 10.81  8.14 298 1017.0  13.5  13.7 999.0 99.0 99.00
2010 10 13 13 50  82  0.2  1.1  1.85 10.81  8.76 292 1017.1  13.4  13.6 999.0 99.0 99.00
2010 10 13 14 50 340  0.6  1.5  1.79 10.81  8.50 298 1017.3  13.3  14.4 999.0 99.0 99.00
2010 10 13 15 50  47  0.6  1.2  1.70 11.43  8.41 281 1017.6  13.2  14.6 999.0 99.0 99.00
2010 10 13 16 50 296  0.6  1.2  1.88 10.81  8.51 292 1017.8  13.1  14.5 999.0 99.0 99.00
2010 10 13 17 50 282  1.9  3.1  1.73 11.43  8.15 306 1017.9  13.3  14.1 999.0 99.0 99.00
2010 10 13 18 50 319  2.1  3.1  1.69 10.81  8.03 287 1017.6  12.8  14.0 999.0 99.0 99.00
2010 10 13 19 50 306  3.4  4.8  1.63 10.81  8.20 292 1017.3  12.9  14.0 999.0 99.0 99.00
2010 10 13 20 50 313  3.7  4.7  1.54 11.43  8.34 286 1016.7  13.6  14.0 999.0 99.0 99.00
2010 10 13 21 50 316  3.2  4.0  1.61 10.81  8.89 296 1016.3  13.8  14.0 999.0 99.0 99.00
2010 10 13 22 50 352  2.5  3.3  1.56 10.81  8.79 304 1016.3  14.0  13.8 999.0 99.0 99.00
2010 10 13 23 50 323  4.1  5.2  1.59 10.81  9.02 292 1016.0  13.8  14.3 999.0 99.0 99.00
2010 10 14 00 50 344  3.8  4.5  1.46 10.00  8.64 305 1016.0  13.4  14.6 999.0 99.0 99.00
2010 10 14 01 50 354  4.8  5.9  1.48 11.43  8.89 308 1016.4  13.6  14.5 999.0 99.0 99.00
2010 10 14 02 50 352  4.3  5.2  1.51 11.43  8.49 318 1016.8  13.5  14.7 999.0 99.0 99.00
2010 10 14 03 50 339  4.6  6.0  1.68 10.81  8.76 316 1017.1  13.2  14.4 999.0 99.0 99.00
2010 10 14 04 50 338  4.5  6.0  1.68 10.00  8.81 308 1017.2  13.1  14.1 999.0 99.0 99.00
2010 10 14 05 50 348  3.4  4.2  1.66 10.00  8.40 313 1017.4  12.7  14.1 999.0 99.0 99.00
2010 10 14 06 50 312  5.0  6.3  1.86 10.81  8.63 310 1017.0  12.6  13.8 999.0 99.0 99.00
2010 10 14 07 50 318  4.6  6.0  1.73 10.81  8.18 304 1017.1  12.8  13.6 999.0 99.0 99.00
2010 10 14 08 50 342  3.8  4.9  1.85 10.81  8.26 298 1017.1  12.7  13.5 999.0 99.0 99.00
2010 10 14 09 50 334  3.8  5.0  1.79 11.43  8.50 285 1017.1  12.7  13.4 999.0 99.0 99.00
2010 10 14 10 50 331  2.1  3.5  1.81 10.81  8.60 285 1016.9  12.6  14.0 999.0 99.0 99.00
2010 10 14 11 50  10  1.1  2.5  1.45 10.00  8.37 281 1017.1  12.7  14.4 999.0 99.0 99.00
2010 10 14 12 50 260  0.9  1.7  1.44 14.81  8.87 201 1017.3  12.6  14.6 999.0 99.0 99.00
2010 10 14 13 50 288  0.3  0.8  1.27 14.81  8.44 209 1017.5  12.8  14.7 999.0 99.0 99.00
2010 10 14 14 50 185  1.1  2.6  1.38 14.81  8.92 207 1018.1  12.6  14.7 999.0 99.0 99.00
2010 10 14 15 50 183  2.2  3.6  1.52 13.79  8.98 238 1018.8  12.8  14.8 999.0 99.0 99.00
2010 10 14 16 50 189  3.1  4.3  1.55 12.90  8.73 279 1019.0  12.8  14.8 999.0 99.0 99.00
2010 10 14 17 50 202  2.2  2.8  1.62 13.79  8.89 254 1019.1  13.7  14.9 999.0 99.0 99.00
2010 10 14 18 50 187  2.4  3.2  1.61 10.81  8.63 301 1019.1  14.6  14.9 999.0 99.0 99.00
2010 10 14 19 50 225  2.9  3.4  1.60 13.79  8.91 260 1018.7  14.8  15.0 999.0 99.0 99.00
2010 10 14 20 50 240  2.4  3.2  1.52 14.81  8.70 218 1018.3  14.7  15.1 999.0 99.0 99.00
2010 10 14 21 50 259  3.9  4.4  1.67 12.12  8.81 290 1017.8  14.8  15.2 999.0 99.0 99.00
2010 10 14 22 50 297  3.4  4.2  1.46 12.90  8.74 280 1017.2  14.5  15.2 999.0 99.0 99.00
2010 10 14 23 50 304  3.8  4.9  1.51 14.81  9.07 207 1016.9  14.0  15.2 999.0 99.0 99.00
2010 10 15 00 50 316  2.5  3.8  1.44 10.00  9.03 291 1016.5  13.9  15.2 999.0 99.0 99.00
2010 10 15 01 50 338  3.0  3.9  1.43 13.79  9.17 256 1017.1  13.7  15.1 999.0 99.0 99.00
2010 10 15 02 50 356  0.8  1.4  1.34 14.81  8.92 195 1017.4  13.5  15.0 999.0 99.0 99.00
2010 10 15 03 50  17  1.6  2.5  1.35 14.81  9.29 205 1017.4  13.4  15.0 999.0 99.0 99.00
2010 10 15 04 50  23  1.3  2.3  1.34 14.81  9.18 180 1017.4  13.0  15.0 999.0 99.0 99.00
2010 10 15 05 50  25  1.8  2.8  1.28 14.81  9.12 205 1017.3  13.0  15.0 999.0 99.0 99.00
2010 10 15 06 50 186  1.0  1.8  1.24 12.12  8.97 300 1017.3  12.9  14.9 999.0 99.0 99.00
2010 10 15 07 50 173  2.6  3.6  1.44 14.81  9.51 205 1017.2  12.9  14.9 999.0 99.0 99.00
2010 10 15 08 50 213  1.5  2.0  1.36 14.81  8.92 213 1017.4  13.4  14.8 999.0 99.0 99.00
2010 10 15 09 50 174  7.3  8.5  1.28 14.81  8.43 228 1017.2  13.8  14.8 999.0 99.0 99.00
2010 10 15 10 50 206  3.9  4.8  1.28 12.12  7.22 294 1017.3  13.6  14.8 999.0 99.0 99.00
2010 10 15 11 50 217  3.3  4.0  1.35 12.90  8.28 271 1017.2  13.8  14.8 999.0 99.0 99.00
2010 10 15 12 50 231  1.7  2.4  1.20 14.81  8.23 218 1017.0  13.6  14.9 999.0 99.0 99.00
2010 10 15 13 50 223  1.8  2.5  1.30 13.79  8.96 213 1017.3  13.8  14.9 999.0 99.0 99.00
2010 10 15 14 50 200  2.4  3.3  1.20 12.12  8.78 289 1017.7  13.9  14.9 999.0 99.0 99.00
2010 10 15 15 50 151  1.7  3.0  1.20 13.79  8.87 213 1018.3  13.9  14.8 999.0 99.0 99.00
2010 10 15 16 50 140  3.0  4.2  1.18 12.90  8.69 266 1018.7  14.2  14.7 999.0 99.0 99.00
2010 10 15 17 50 122  2.7  3.8  1.27 11.43  9.00 298 1018.8  14.2  14.8 999.0 99.0 99.00
2010 10 15 18 50  73  2.7  3.3  1.21 12.90  8.90 238 1018.3  14.3  14.8 999.0 99.0 99.00
2010 10 15 19 50  66  1.6  2.0  1.21 11.43  9.30 276 1017.5  14.7  15.0 999.0 99.0 99.00
2010 10 15 20 50 228  0.2  1.0  1.26 12.90  8.97 269 1016.9  15.0  15.2 999.0 99.0 99.00
2010 10 15 21 50 276  1.0  1.3  1.25 14.81  9.40 216 1016.6  14.4  15.6 999.0 99.0 99.00
2010 10 15 22 50 302  1.3  1.7  1.26 14.81  9.47 218 1016.7  14.3  15.6 999.0 99.0 99.00
2010 10 15 23 50   6  1.6  2.2  1.10 14.81  8.98 213 1016.3  14.4  15.5 999.0 99.0 99.00
2010 10 16 00 50 358  0.9  1.3  1.06 14.81  9.03 181 1016.4  14.5  15.4 999.0 99.0 99.00
2010 10 16 01 50 330  1.9  2.3  1.09 11.43  8.99 271 1016.8  14.5  15.3 999.0 99.0 99.00
2010 10 16 02 50 337  2.6  3.2  1.02 13.79  9.12 196 1017.1  14.8  15.3 999.0 99.0 99.00
2010 10 16 03 50   5  1.3  1.9  0.95 11.43  9.02 276 1017.1  14.8  15.1 999.0 99.0 99.00
2010 10 16 04 50  56  1.1  2.1  1.02 13.79  9.17 189 1017.2  14.5  15.0 999.0 99.0 99.00
2010 10 16 05 50  69  0.9  1.6  1.16 11.43  9.14 290 1017.3  14.4  15.1 999.0 99.0 99.00
2010 10 16 06 50  98  1.2  2.2  1.17 13.79  8.85 209 1017.2  14.2  15.1 999.0 99.0 99.00
2010 10 16 07 50 133  0.9  2.5  1.34 16.00  9.17 191 1017.2  14.0  15.1 999.0 99.0 99.00
2010 10 16 08 50 233  1.5  2.2  1.46  8.33  8.52 304 1018.0  14.0  15.1 999.0 99.0 99.00
2010 10 16 09 50 302  2.1  2.7  1.32 10.81  8.77 288 1018.0  14.1  15.1 999.0 99.0 99.00
2010 10 16 10 50  24  2.0  2.5  1.44 10.81  8.32 286 1017.5  14.0  15.0 999.0 99.0 99.00
2010 10 16 11 50  32  3.1  3.7  1.47 10.81  8.18 287 1017.5  13.8  14.8 999.0 99.0 99.00
2010 10 16 12 50  29  3.3  4.0  1.40 10.81  8.75 300 1017.6  13.8  14.7 999.0 99.0 99.00
2010 10 16 13 50  24  3.6  4.1  1.31 13.79  8.67 199 1017.6  13.7  14.7 999.0 99.0 99.00
2010 10 16 14 50  21  3.0  3.5  1.44 10.81  8.74 291 1017.8  14.0  14.9 999.0 99.0 99.00
2010 10 16 15 50   7  3.1  4.0  1.34 16.00  8.70 197 1018.5  14.2  14.9 999.0 99.0 99.00
2010 10 16 16 50   8  3.4  3.9  1.52 10.00  8.74 291 1018.6  14.3  15.0 999.0 99.0 99.00
